"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"7","35963","python3.12","127.0.0.1","void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanOps<float, float, float, float>, unsigned int, float, 4>>(T3)","1","7","(512, 1, 1)","(1, 64, 1)","0","8.9","WarpStateStats","","","","CPIStall","OPT","On average, each warp of this kernel spends 52.2 cycles being stalled waiting for a scoreboard dependency on a L1TEX (local, global, surface, texture) operation. Find the instruction producing the data being waited upon to identify the culprit. To reduce the number of cycles waiting on L1TEX data accesses verify the memory access patterns are optimal for the target architecture, attempt to increase cache hit rates by increasing data locality (coalescing), or by changing the cache configuration. Consider moving frequently used data to shared memory. This stall type represents about 69.0% of the total average of 75.6 cycles between issuing two instructions.","global","39.17"
"7","35963","python3.12","127.0.0.1","void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanOps<float, float, float, float>, unsigned int, float, 4>>(T3)","1","7","(512, 1, 1)","(1, 64, 1)","0","8.9","WarpStateStats","","","","CPIStall","INF","Check the Warp Stall Sampling (All Samples) table for the top stall locations in your source based on sampling data. The Kernel Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#metrics-reference) provides more details on each stall reason.","",""
"7","35963","python3.12","127.0.0.1","void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanOps<float, float, float, float>, unsigned int, float, 4>>(T3)","1","7","(512, 1, 1)","(1, 64, 1)","0","8.9","InstructionStats","","","","FPInstructions","OPT","This kernel executes 0 fused and 28819 non-fused FP32 instructions. By converting pairs of non-fused instructions to their fused (https://docs.nvidia.com/cuda/floating-point/#cuda-and-floating-point), higher-throughput equivalent, the achieved FP32 performance could be increased by up to 50% (relative to its current performance). Check the Source page to identify where this kernel executes FP32 instructions.","global","1.551"
"7","35963","python3.12","127.0.0.1","void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanOps<float, float, float, float>, unsigned int, float, 4>>(T3)","1","7","(512, 1, 1)","(1, 64, 1)","0","8.9","Occupancy","","","","AchievedOccupancy","OPT","The difference between calculated theoretical (100.0%) and measured achieved occupancy (85.3%) can be the result of warp scheduling overheads or workload imbalances during the kernel execution. Load imbalances can occur between warps within a block as well as across blocks of the same kernel. See the CUDA Best Practices Guide (https://docs.nvidia.com/cuda/cuda-c-best-practices-guide/index.html#occupancy) for more details on optimizing occupancy.","global","14.7"
"7","35963","python3.12","127.0.0.1","void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanOps<float, float, float, float>, unsigned int, float, 4>>(T3)","1","7","(512, 1, 1)","(1, 64, 1)","0","8.9","WorkloadDistribution","","","","WorkloadImbalance","OPT","One or more SMs have a much higher number of active cycles than the average number of active cycles. Maximum instance value is 11.20% above the average, while the minimum instance value is 7.44% below the average.","global","9.231"
"7","35963","python3.12","127.0.0.1","void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanOps<float, float, float, float>, unsigned int, float, 4>>(T3)","1","7","(512, 1, 1)","(1, 64, 1)","0","8.9","WorkloadDistribution","","","","WorkloadImbalance","OPT","One or more SMSPs have a much higher number of active cycles than the average number of active cycles. Maximum instance value is 11.62% above the average, while the minimum instance value is 8.54% below the average.","global","9.498"
"7","35963","python3.12","127.0.0.1","void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanOps<float, float, float, float>, unsigned int, float, 4>>(T3)","1","7","(512, 1, 1)","(1, 64, 1)","0","8.9","WorkloadDistribution","","","","WorkloadImbalance","OPT","One or more L1 Slices have a much higher number of active cycles than the average number of active cycles. Maximum instance value is 11.20% above the average, while the minimum instance value is 7.44% below the average.","global","9.231"
"7","35963","python3.12","127.0.0.1","void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanOps<float, float, float, float>, unsigned int, float, 4>>(T3)","1","7","(512, 1, 1)","(1, 64, 1)","0","8.9","WorkloadDistribution","","","","WorkloadImbalance","OPT","One or more L2 Slices have a much higher number of active cycles than the average number of active cycles. Maximum instance value is 8.71% above the average, while the minimum instance value is 3.34% below the average.","global","5.811"
"8","35963","python3.12","127.0.0.1","void at::reduce_kernel<512, 1, at::ReduceOp<float, at::WelfordOps<float, float, int, __4::pair<float, float>>, unsigned int, float, 2>>(T3)","1","7","(512, 1, 1)","(1, 64, 1)","0","8.9","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","23.67",
"8","35963","python3.12","127.0.0.1","void at::reduce_kernel<512, 1, at::ReduceOp<float, at::WelfordOps<float, float, int, __4::pair<float, float>>, unsigned int, float, 2>>(T3)","1","7","(512, 1, 1)","(1, 64, 1)","0","8.9","SpeedOfLight","","","","SOLBottleneck","OPT","This kernel grid is too small to fill the available resources on this device, resulting in only 0.9 full waves across all SMs. Look at Launch Statistics for more details.","",""
"8","35963","python3.12","127.0.0.1","void at::reduce_kernel<512, 1, at::ReduceOp<float, at::WelfordOps<float, float, int, __4::pair<float, float>>, unsigned int, float, 2>>(T3)","1","7","(512, 1, 1)","(1, 64, 1)","0","8.9","SpeedOfLight_RooflineChart","","","","SOLFPRoofline","INF","The ratio of peak float (fp32) to double (fp64) performance on this device is 64:1. The kernel achieved 6% of this device's fp32 peak performance and 0% of its fp64 peak performance. See the Kernel Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#roofline) for more details on roofline analysis.","",""
"8","35963","python3.12","127.0.0.1","void at::reduce_kernel<512, 1, at::ReduceOp<float, at::WelfordOps<float, float, int, __4::pair<float, float>>, unsigned int, float, 2>>(T3)","1","7","(512, 1, 1)","(1, 64, 1)","0","8.9","ComputeWorkloadAnalysis","","","","HighPipeUtilization","OPT","All compute pipelines are under-utilized. Either this workload is very small or it doesn't issue enough warps per scheduler. Check the Launch Statistics and Scheduler Statistics sections for further details.","local","87.35"
"8","35963","python3.12","127.0.0.1","void at::reduce_kernel<512, 1, at::ReduceOp<float, at::WelfordOps<float, float, int, __4::pair<float, float>>, unsigned int, float, 2>>(T3)","1","7","(512, 1, 1)","(1, 64, 1)","0","8.9","MemoryWorkloadAnalysis_Tables","","","","MemoryCacheAccessPattern","OPT","The memory access pattern for global loads from DRAM might not be optimal. On average, only 32.0 of the 32 bytes transmitted per sector are utilized by each thread. This applies to the 94.4% of sectors missed in L2. This could possibly be caused by a stride between threads. Check the Source Counters section for uncoalesced global loads.","global","0.06799"
"8","35963","python3.12","127.0.0.1","void at::reduce_kernel<512, 1, at::ReduceOp<float, at::WelfordOps<float, float, int, __4::pair<float, float>>, unsigned int, float, 2>>(T3)","1","7","(512, 1, 1)","(1, 64, 1)","0","8.9","MemoryWorkloadAnalysis_Tables","","","","MemoryCacheAccessPattern","OPT","The memory access pattern for global stores to L1TEX might not be optimal. On average, only 4.0 of the 32 bytes transmitted per sector are utilized by each thread. This could possibly be caused by a stride between threads. Check the Source Counters section for uncoalesced global stores.","global","11.36"
"8","35963","python3.12","127.0.0.1","void at::reduce_kernel<512, 1, at::ReduceOp<float, at::WelfordOps<float, float, int, __4::pair<float, float>>, unsigned int, float, 2>>(T3)","1","7","(512, 1, 1)","(1, 64, 1)","0","8.9","SchedulerStats","","","","IssueSlotUtilization","OPT","Every scheduler is capable of issuing one instruction per cycle, but for this kernel each scheduler only issues an instruction every 3.3 cycles. This might leave hardware resources underutilized and may lead to less optimal performance. Out of the maximum of 12 warps per scheduler, this kernel allocates an average of 10.40 active warps per scheduler, but only an average of 0.69 warps were eligible per cycle. Eligible warps are the subset of active warps that are ready to issue their next instruction. Every cycle with no eligible warp results in no instruction being issued and the issue slot remains unused. To increase the number of eligible warps, avoid possible load imbalances due to highly different execution durations per warp. Reducing stalls indicated on the Warp State Statistics and Source Counters sections can help, too.","local","50.69"
"8","35963","python3.12","127.0.0.1","void at::reduce_kernel<512, 1, at::ReduceOp<float, at::WelfordOps<float, float, int, __4::pair<float, float>>, unsigned int, float, 2>>(T3)","1","7","(512, 1, 1)","(1, 64, 1)","0","8.9","WarpStateStats","","","","CPIStall","OPT","On average, each warp of this kernel spends 19.3 cycles being stalled waiting for a scoreboard dependency on a L1TEX (local, global, surface, texture) operation. Find the instruction producing the data being waited upon to identify the culprit. To reduce the number of cycles waiting on L1TEX data accesses verify the memory access patterns are optimal for the target architecture, attempt to increase cache hit rates by increasing data locality (coalescing), or by changing the cache configuration. Consider moving frequently used data to shared memory. This stall type represents about 56.9% of the total average of 33.9 cycles between issuing two instructions.","global","50.69"
"8","35963","python3.12","127.0.0.1","void at::reduce_kernel<512, 1, at::ReduceOp<float, at::WelfordOps<float, float, int, __4::pair<float, float>>, unsigned int, float, 2>>(T3)","1","7","(512, 1, 1)","(1, 64, 1)","0","8.9","WarpStateStats","","","","CPIStall","INF","Check the Warp Stall Sampling (All Samples) table for the top stall locations in your source based on sampling data. The Kernel Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#metrics-reference) provides more details on each stall reason.","",""
"8","35963","python3.12","127.0.0.1","void at::reduce_kernel<512, 1, at::ReduceOp<float, at::WelfordOps<float, float, int, __4::pair<float, float>>, unsigned int, float, 2>>(T3)","1","7","(512, 1, 1)","(1, 64, 1)","0","8.9","InstructionStats","","","","FPInstructions","OPT","This kernel executes 148116 fused and 84730 non-fused FP32 instructions. By converting pairs of non-fused instructions to their fused (https://docs.nvidia.com/cuda/floating-point/#cuda-and-floating-point), higher-throughput equivalent, the achieved FP32 performance could be increased by up to 18% (relative to its current performance). Check the Source page to identify where this kernel executes FP32 instructions.","global","2.155"
"8","35963","python3.12","127.0.0.1","void at::reduce_kernel<512, 1, at::ReduceOp<float, at::WelfordOps<float, float, int, __4::pair<float, float>>, unsigned int, float, 2>>(T3)","1","7","(512, 1, 1)","(1, 64, 1)","0","8.9","Occupancy","","","","AchievedOccupancy","OPT","The difference between calculated theoretical (100.0%) and measured achieved occupancy (84.4%) can be the result of warp scheduling overheads or workload imbalances during the kernel execution. Load imbalances can occur between warps within a block as well as across blocks of the same kernel. See the CUDA Best Practices Guide (https://docs.nvidia.com/cuda/cuda-c-best-practices-guide/index.html#occupancy) for more details on optimizing occupancy.","global","15.62"
"8","35963","python3.12","127.0.0.1","void at::reduce_kernel<512, 1, at::ReduceOp<float, at::WelfordOps<float, float, int, __4::pair<float, float>>, unsigned int, float, 2>>(T3)","1","7","(512, 1, 1)","(1, 64, 1)","0","8.9","WorkloadDistribution","","","","WorkloadImbalance","OPT","One or more SMs have a much higher number of active cycles than the average number of active cycles. Maximum instance value is 15.08% above the average, while the minimum instance value is 5.55% below the average.","global","12.04"
"8","35963","python3.12","127.0.0.1","void at::reduce_kernel<512, 1, at::ReduceOp<float, at::WelfordOps<float, float, int, __4::pair<float, float>>, unsigned int, float, 2>>(T3)","1","7","(512, 1, 1)","(1, 64, 1)","0","8.9","WorkloadDistribution","","","","WorkloadImbalance","OPT","One or more SMSPs have a much higher number of active cycles than the average number of active cycles. Maximum instance value is 14.92% above the average, while the minimum instance value is 5.65% below the average.","global","11.51"
"8","35963","python3.12","127.0.0.1","void at::reduce_kernel<512, 1, at::ReduceOp<float, at::WelfordOps<float, float, int, __4::pair<float, float>>, unsigned int, float, 2>>(T3)","1","7","(512, 1, 1)","(1, 64, 1)","0","8.9","WorkloadDistribution","","","","WorkloadImbalance","OPT","One or more L1 Slices have a much higher number of active cycles than the average number of active cycles. Maximum instance value is 15.08% above the average, while the minimum instance value is 5.55% below the average.","global","12.04"
"8","35963","python3.12","127.0.0.1","void at::reduce_kernel<512, 1, at::ReduceOp<float, at::WelfordOps<float, float, int, __4::pair<float, float>>, unsigned int, float, 2>>(T3)","1","7","(512, 1, 1)","(1, 64, 1)","0","8.9","WorkloadDistribution","","","","WorkloadImbalance","OPT","One or more L2 Slices have a much higher number of active cycles than the average number of active cycles. Maximum instance value is 11.45% above the average, while the minimum instance value is 5.48% below the average.","global","6.523"
"8","35963","python3.12","127.0.0.1","void at::reduce_kernel<512, 1, at::ReduceOp<float, at::WelfordOps<float, float, int, __4::pair<float, float>>, unsigned int, float, 2>>(T3)","1","7","(512, 1, 1)","(1, 64, 1)","0","8.9","SourceCounters","","","","UncoalescedGlobalAccess","OPT","This kernel has uncoalesced global accesses resulting in a total of 96 excessive sectors (0% of the total 65985 sectors). Check the L2 Theoretical Sectors Global Excessive table for the primary source locations. The CUDA Programming Guide (https://docs.nvidia.com/cuda/cuda-c-programming-guide/index.html#device-memory-accesses) has additional information on reducing uncoalesced device memory accesses.","global","0.08286"
"8","35963","python3.12","127.0.0.1","void at::reduce_kernel<512, 1, at::ReduceOp<float, at::WelfordOps<float, float, int, __4::pair<float, float>>, unsigned int, float, 2>>(T3)","1","7","(512, 1, 1)","(1, 64, 1)","0","8.9","SourceCounters","","","","UncoalescedSharedAccess","OPT","This kernel has uncoalesced shared accesses resulting in a total of 24 excessive wavefronts (0% of the total 17240 wavefronts). Check the L1 Wavefronts Shared Excessive table for the primary source locations. The CUDA Best Practices Guide (https://docs.nvidia.com/cuda/cuda-c-best-practices-guide/index.html#shared-memory-in-matrix-multiplication-c-ab) has an example on optimizing shared memory accesses.","global","0.1112"
"9","35963","python3.12","127.0.0.1","fused_ln_gelu_swish_kernel","1","7","(1024, 1, 1)","(512, 1, 1)","0","8.9","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","40.67",
"9","35963","python3.12","127.0.0.1","fused_ln_gelu_swish_kernel","1","7","(1024, 1, 1)","(512, 1, 1)","0","8.9","SpeedOfLight","","","","SOLBottleneck","OPT","This kernel exhibits low compute throughput and memory bandwidth utilization relative to the peak performance of this device. Achieved compute throughput and/or memory bandwidth below 60.0% of peak typically indicate latency issues. Look at Scheduler Statistics and Warp State Statistics for potential reasons.","",""
"9","35963","python3.12","127.0.0.1","fused_ln_gelu_swish_kernel","1","7","(1024, 1, 1)","(512, 1, 1)","0","8.9","SpeedOfLight_RooflineChart","","","","SOLFPRoofline","INF","The ratio of peak float (fp32) to double (fp64) performance on this device is 64:1. The kernel achieved 4% of this device's fp32 peak performance and 0% of its fp64 peak performance. See the Kernel Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#roofline) for more details on roofline analysis.","",""
"9","35963","python3.12","127.0.0.1","fused_ln_gelu_swish_kernel","1","7","(1024, 1, 1)","(512, 1, 1)","0","8.9","ComputeWorkloadAnalysis","","","","HighPipeUtilization","INF","ALU is the highest-utilized pipeline (34.7%) based on active cycles, taking into account the rates of its different instructions. It executes integer and logic operations. It is well-utilized, but should not be a bottleneck.","",""
"9","35963","python3.12","127.0.0.1","fused_ln_gelu_swish_kernel","1","7","(1024, 1, 1)","(512, 1, 1)","0","8.9","SchedulerStats","","","","IssueSlotUtilization","OPT","Every scheduler is capable of issuing one instruction per cycle, but for this kernel each scheduler only issues an instruction every 2.2 cycles. This might leave hardware resources underutilized and may lead to less optimal performance. Out of the maximum of 12 warps per scheduler, this kernel allocates an average of 7.84 active warps per scheduler, but only an average of 1.54 warps were eligible per cycle. Eligible warps are the subset of active warps that are ready to issue their next instruction. Every cycle with no eligible warp results in no instruction being issued and the issue slot remains unused. To increase the number of eligible warps, avoid possible load imbalances due to highly different execution durations per warp. Reducing stalls indicated on the Warp State Statistics and Source Counters sections can help, too.","local","54.97"
"9","35963","python3.12","127.0.0.1","fused_ln_gelu_swish_kernel","1","7","(1024, 1, 1)","(512, 1, 1)","0","8.9","InstructionStats","","","","FPInstructions","OPT","This kernel executes 180224 fused and 414720 non-fused FP32 instructions. By converting pairs of non-fused instructions to their fused (https://docs.nvidia.com/cuda/floating-point/#cuda-and-floating-point), higher-throughput equivalent, the achieved FP32 performance could be increased by up to 35% (relative to its current performance). Check the Source page to identify where this kernel executes FP32 instructions.","global","5.202"
"9","35963","python3.12","127.0.0.1","fused_ln_gelu_swish_kernel","1","7","(1024, 1, 1)","(512, 1, 1)","0","8.9","Occupancy","","","","TheoreticalOccupancy","OPT","The 8.00 theoretical warps per scheduler this kernel can issue according to its occupancy are below the hardware maximum of 12. This kernel's theoretical occupancy (66.7%) is limited by the number of warps within each block.","global","33.33"
"9","35963","python3.12","127.0.0.1","fused_ln_gelu_swish_kernel","1","7","(1024, 1, 1)","(512, 1, 1)","0","8.9","WorkloadDistribution","","","","WorkloadImbalance","OPT","One or more L2 Slices have a much higher number of active cycles than the average number of active cycles. Maximum instance value is 14.60% above the average, while the minimum instance value is 3.43% below the average.","global","6.663"
"10","35963","python3.12","127.0.0.1","fused_ln_gelu_swish_kernel","1","7","(1024, 1, 1)","(512, 1, 1)","0","8.9","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","40.80",
"10","35963","python3.12","127.0.0.1","fused_ln_gelu_swish_kernel","1","7","(1024, 1, 1)","(512, 1, 1)","0","8.9","SpeedOfLight","","","","SOLBottleneck","OPT","This kernel exhibits low compute throughput and memory bandwidth utilization relative to the peak performance of this device. Achieved compute throughput and/or memory bandwidth below 60.0% of peak typically indicate latency issues. Look at Scheduler Statistics and Warp State Statistics for potential reasons.","",""
"10","35963","python3.12","127.0.0.1","fused_ln_gelu_swish_kernel","1","7","(1024, 1, 1)","(512, 1, 1)","0","8.9","SpeedOfLight_RooflineChart","","","","SOLFPRoofline","INF","The ratio of peak float (fp32) to double (fp64) performance on this device is 64:1. The kernel achieved 4% of this device's fp32 peak performance and 0% of its fp64 peak performance. See the Kernel Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#roofline) for more details on roofline analysis.","",""
"10","35963","python3.12","127.0.0.1","fused_ln_gelu_swish_kernel","1","7","(1024, 1, 1)","(512, 1, 1)","0","8.9","ComputeWorkloadAnalysis","","","","HighPipeUtilization","INF","ALU is the highest-utilized pipeline (34.8%) based on active cycles, taking into account the rates of its different instructions. It executes integer and logic operations. It is well-utilized, but should not be a bottleneck.","",""
"10","35963","python3.12","127.0.0.1","fused_ln_gelu_swish_kernel","1","7","(1024, 1, 1)","(512, 1, 1)","0","8.9","SchedulerStats","","","","IssueSlotUtilization","OPT","Every scheduler is capable of issuing one instruction per cycle, but for this kernel each scheduler only issues an instruction every 2.2 cycles. This might leave hardware resources underutilized and may lead to less optimal performance. Out of the maximum of 12 warps per scheduler, this kernel allocates an average of 7.82 active warps per scheduler, but only an average of 1.53 warps were eligible per cycle. Eligible warps are the subset of active warps that are ready to issue their next instruction. Every cycle with no eligible warp results in no instruction being issued and the issue slot remains unused. To increase the number of eligible warps, avoid possible load imbalances due to highly different execution durations per warp. Reducing stalls indicated on the Warp State Statistics and Source Counters sections can help, too.","local","55.09"
"10","35963","python3.12","127.0.0.1","fused_ln_gelu_swish_kernel","1","7","(1024, 1, 1)","(512, 1, 1)","0","8.9","InstructionStats","","","","FPInstructions","OPT","This kernel executes 180224 fused and 414720 non-fused FP32 instructions. By converting pairs of non-fused instructions to their fused (https://docs.nvidia.com/cuda/floating-point/#cuda-and-floating-point), higher-throughput equivalent, the achieved FP32 performance could be increased by up to 35% (relative to its current performance). Check the Source page to identify where this kernel executes FP32 instructions.","global","5.223"
"10","35963","python3.12","127.0.0.1","fused_ln_gelu_swish_kernel","1","7","(1024, 1, 1)","(512, 1, 1)","0","8.9","Occupancy","","","","TheoreticalOccupancy","OPT","The 8.00 theoretical warps per scheduler this kernel can issue according to its occupancy are below the hardware maximum of 12. This kernel's theoretical occupancy (66.7%) is limited by the number of warps within each block.","global","33.33"
"10","35963","python3.12","127.0.0.1","fused_ln_gelu_swish_kernel","1","7","(1024, 1, 1)","(512, 1, 1)","0","8.9","WorkloadDistribution","","","","WorkloadImbalance","OPT","One or more L2 Slices have a much higher number of active cycles than the average number of active cycles. Maximum instance value is 13.84% above the average, while the minimum instance value is 2.41% below the average.","global","5.995"
"11","35963","python3.12","127.0.0.1","fused_ln_gelu_swish_kernel","1","7","(1024, 1, 1)","(512, 1, 1)","0","8.9","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","40.77",
"11","35963","python3.12","127.0.0.1","fused_ln_gelu_swish_kernel","1","7","(1024, 1, 1)","(512, 1, 1)","0","8.9","SpeedOfLight","","","","SOLBottleneck","OPT","This kernel exhibits low compute throughput and memory bandwidth utilization relative to the peak performance of this device. Achieved compute throughput and/or memory bandwidth below 60.0% of peak typically indicate latency issues. Look at Scheduler Statistics and Warp State Statistics for potential reasons.","",""
"11","35963","python3.12","127.0.0.1","fused_ln_gelu_swish_kernel","1","7","(1024, 1, 1)","(512, 1, 1)","0","8.9","SpeedOfLight_RooflineChart","","","","SOLFPRoofline","INF","The ratio of peak float (fp32) to double (fp64) performance on this device is 64:1. The kernel achieved 4% of this device's fp32 peak performance and 0% of its fp64 peak performance. See the Kernel Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#roofline) for more details on roofline analysis.","",""
"11","35963","python3.12","127.0.0.1","fused_ln_gelu_swish_kernel","1","7","(1024, 1, 1)","(512, 1, 1)","0","8.9","ComputeWorkloadAnalysis","","","","HighPipeUtilization","INF","ALU is the highest-utilized pipeline (34.8%) based on active cycles, taking into account the rates of its different instructions. It executes integer and logic operations. It is well-utilized, but should not be a bottleneck.","",""
"11","35963","python3.12","127.0.0.1","fused_ln_gelu_swish_kernel","1","7","(1024, 1, 1)","(512, 1, 1)","0","8.9","SchedulerStats","","","","IssueSlotUtilization","OPT","Every scheduler is capable of issuing one instruction per cycle, but for this kernel each scheduler only issues an instruction every 2.2 cycles. This might leave hardware resources underutilized and may lead to less optimal performance. Out of the maximum of 12 warps per scheduler, this kernel allocates an average of 7.81 active warps per scheduler, but only an average of 1.53 warps were eligible per cycle. Eligible warps are the subset of active warps that are ready to issue their next instruction. Every cycle with no eligible warp results in no instruction being issued and the issue slot remains unused. To increase the number of eligible warps, avoid possible load imbalances due to highly different execution durations per warp. Reducing stalls indicated on the Warp State Statistics and Source Counters sections can help, too.","local","55.26"
"11","35963","python3.12","127.0.0.1","fused_ln_gelu_swish_kernel","1","7","(1024, 1, 1)","(512, 1, 1)","0","8.9","InstructionStats","","","","FPInstructions","OPT","This kernel executes 180224 fused and 414720 non-fused FP32 instructions. By converting pairs of non-fused instructions to their fused (https://docs.nvidia.com/cuda/floating-point/#cuda-and-floating-point), higher-throughput equivalent, the achieved FP32 performance could be increased by up to 35% (relative to its current performance). Check the Source page to identify where this kernel executes FP32 instructions.","global","5.216"
"11","35963","python3.12","127.0.0.1","fused_ln_gelu_swish_kernel","1","7","(1024, 1, 1)","(512, 1, 1)","0","8.9","Occupancy","","","","TheoreticalOccupancy","OPT","The 8.00 theoretical warps per scheduler this kernel can issue according to its occupancy are below the hardware maximum of 12. This kernel's theoretical occupancy (66.7%) is limited by the number of warps within each block.","global","33.33"
"11","35963","python3.12","127.0.0.1","fused_ln_gelu_swish_kernel","1","7","(1024, 1, 1)","(512, 1, 1)","0","8.9","WorkloadDistribution","","","","WorkloadImbalance","OPT","One or more L2 Slices have a much higher number of active cycles than the average number of active cycles. Maximum instance value is 12.34% above the average, while the minimum instance value is 4.21% below the average.","global","5.653"
"12","35963","python3.12","127.0.0.1","fused_ln_gelu_swish_kernel","1","7","(1024, 1, 1)","(512, 1, 1)","0","8.9","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","40.65",
"12","35963","python3.12","127.0.0.1","fused_ln_gelu_swish_kernel","1","7","(1024, 1, 1)","(512, 1, 1)","0","8.9","SpeedOfLight","","","","SOLBottleneck","OPT","This kernel exhibits low compute throughput and memory bandwidth utilization relative to the peak performance of this device. Achieved compute throughput and/or memory bandwidth below 60.0% of peak typically indicate latency issues. Look at Scheduler Statistics and Warp State Statistics for potential reasons.","",""
"12","35963","python3.12","127.0.0.1","fused_ln_gelu_swish_kernel","1","7","(1024, 1, 1)","(512, 1, 1)","0","8.9","SpeedOfLight_RooflineChart","","","","SOLFPRoofline","INF","The ratio of peak float (fp32) to double (fp64) performance on this device is 64:1. The kernel achieved 4% of this device's fp32 peak performance and 0% of its fp64 peak performance. See the Kernel Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#roofline) for more details on roofline analysis.","",""
"12","35963","python3.12","127.0.0.1","fused_ln_gelu_swish_kernel","1","7","(1024, 1, 1)","(512, 1, 1)","0","8.9","ComputeWorkloadAnalysis","","","","HighPipeUtilization","INF","ALU is the highest-utilized pipeline (34.8%) based on active cycles, taking into account the rates of its different instructions. It executes integer and logic operations. It is well-utilized, but should not be a bottleneck.","",""
"12","35963","python3.12","127.0.0.1","fused_ln_gelu_swish_kernel","1","7","(1024, 1, 1)","(512, 1, 1)","0","8.9","SchedulerStats","","","","IssueSlotUtilization","OPT","Every scheduler is capable of issuing one instruction per cycle, but for this kernel each scheduler only issues an instruction every 2.2 cycles. This might leave hardware resources underutilized and may lead to less optimal performance. Out of the maximum of 12 warps per scheduler, this kernel allocates an average of 7.80 active warps per scheduler, but only an average of 1.53 warps were eligible per cycle. Eligible warps are the subset of active warps that are ready to issue their next instruction. Every cycle with no eligible warp results in no instruction being issued and the issue slot remains unused. To increase the number of eligible warps, avoid possible load imbalances due to highly different execution durations per warp. Reducing stalls indicated on the Warp State Statistics and Source Counters sections can help, too.","local","55.27"
"12","35963","python3.12","127.0.0.1","fused_ln_gelu_swish_kernel","1","7","(1024, 1, 1)","(512, 1, 1)","0","8.9","InstructionStats","","","","FPInstructions","OPT","This kernel executes 180224 fused and 414720 non-fused FP32 instructions. By converting pairs of non-fused instructions to their fused (https://docs.nvidia.com/cuda/floating-point/#cuda-and-floating-point), higher-throughput equivalent, the achieved FP32 performance could be increased by up to 35% (relative to its current performance). Check the Source page to identify where this kernel executes FP32 instructions.","global","5.219"
"12","35963","python3.12","127.0.0.1","fused_ln_gelu_swish_kernel","1","7","(1024, 1, 1)","(512, 1, 1)","0","8.9","Occupancy","","","","TheoreticalOccupancy","OPT","The 8.00 theoretical warps per scheduler this kernel can issue according to its occupancy are below the hardware maximum of 12. This kernel's theoretical occupancy (66.7%) is limited by the number of warps within each block.","global","33.33"
"12","35963","python3.12","127.0.0.1","fused_ln_gelu_swish_kernel","1","7","(1024, 1, 1)","(512, 1, 1)","0","8.9","WorkloadDistribution","","","","WorkloadImbalance","OPT","One or more L2 Slices have a much higher number of active cycles than the average number of active cycles. Maximum instance value is 13.44% above the average, while the minimum instance value is 2.99% below the average.","global","6.017"
"13","35963","python3.12","127.0.0.1","fused_ln_gelu_swish_kernel","1","7","(1024, 1, 1)","(512, 1, 1)","0","8.9","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","40.82",
"13","35963","python3.12","127.0.0.1","fused_ln_gelu_swish_kernel","1","7","(1024, 1, 1)","(512, 1, 1)","0","8.9","SpeedOfLight","","","","SOLBottleneck","OPT","This kernel exhibits low compute throughput and memory bandwidth utilization relative to the peak performance of this device. Achieved compute throughput and/or memory bandwidth below 60.0% of peak typically indicate latency issues. Look at Scheduler Statistics and Warp State Statistics for potential reasons.","",""
"13","35963","python3.12","127.0.0.1","fused_ln_gelu_swish_kernel","1","7","(1024, 1, 1)","(512, 1, 1)","0","8.9","SpeedOfLight_RooflineChart","","","","SOLFPRoofline","INF","The ratio of peak float (fp32) to double (fp64) performance on this device is 64:1. The kernel achieved 4% of this device's fp32 peak performance and 0% of its fp64 peak performance. See the Kernel Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#roofline) for more details on roofline analysis.","",""
"13","35963","python3.12","127.0.0.1","fused_ln_gelu_swish_kernel","1","7","(1024, 1, 1)","(512, 1, 1)","0","8.9","ComputeWorkloadAnalysis","","","","HighPipeUtilization","INF","ALU is the highest-utilized pipeline (34.9%) based on active cycles, taking into account the rates of its different instructions. It executes integer and logic operations. It is well-utilized, but should not be a bottleneck.","",""
